,mu [Debye],alpha [Bohr^3],homo [Hartree],lumo [Hartree],gap [Hartree],r2 [Bohr^2],zpve [Hartree],U0 [Hartree],U [Hartree],H [Hartree],G [Hartree],Cv [cal/(mol K)]
Frag_533,0.010349272830580897,-0.0038708617723973685,0.0024839524364874987,-0.016929060991844908,-0.017871881576743492,0.00033816362640618554,-0.007181611108098817,-0.013041974562292832,-0.01304186378178465,-0.013041863402121557,-0.0130421278757658,0.0056511161853606455
Frag_534,-0.000546689018703609,-0.007212493254342327,0.00010714997826016576,-0.021276031052496203,-0.020821169922723363,-0.00019938426983156672,-0.009798081449236258,-0.01654030581620538,-0.016540456509787433,-0.016540456136417962,-0.016540109303866738,0.002059439175161136
Frag_535,0.007912094438973177,0.00421716747846582,-0.00026422592464294846,-0.00860772104733045,-0.008256389256246098,0.0035577788872750357,0.0058297318091009576,-0.006315384781625954,-0.006314986807993697,-0.006314986416229636,-0.006315979353420282,0.012134950486357229
Frag_536,-0.0014416611504872558,0.0012480092917741754,0.0006642110656543431,-0.009228716715199951,-0.009367423753686693,0.002500247551966635,0.0031906535307440554,-0.009814559639167568,-0.009814356723532838,-0.009814356338063851,-0.009814817651266893,0.00943914652809732
Frag_537,0.0030156885992400455,-0.002742797472684804,0.0014441010151429725,-0.0009901752677126873,-0.001751789916431125,0.000812695080952096,0.00026755737288838865,-0.013313189807751905,-0.013313075661477434,-0.013313075282302213,-0.013313310544254768,0.008528955923746445
Frag_538,0.020644691671016072,0.002482493373086434,0.0037094890423230776,-0.0061651383954955796,-0.008034181754732785,0.0031336846937151017,0.002944311227998431,-0.009811683415770947,-0.009811460537499718,-0.009811460152025522,-0.009811994630787104,0.008800989419560503
Frag_539,-0.002374248106808514,-0.0015828039907687798,-0.007431765909086345,-0.004467750506547658,-0.0003175491597113459,0.0013072335961867446,0.00016119426194694358,-0.013313568433002724,-0.013313520717588028,-0.013313520338413605,-0.013313556313096546,0.006411994614388241
Frag_540,0.024561170024035087,-0.005499112036522666,0.00018142626562498397,0.000997010638130839,0.0008944901157471275,0.00021975876184143414,-0.003025922439534562,-0.016805356776879096,-0.016805337964504157,-0.016805344234239707,-0.016805360308147606,0.00650403658006645
Frag_541,-0.007427597306298391,-0.009000373190867118,0.02108984698787872,0.0049506822472139235,-0.006620138943490583,0.0030701406132737285,-0.00718769819262811,-0.021128632741759315,-0.02112842038658086,-0.021128420021464717,-0.021129065262984775,0.009831860995652553
Frag_542,-0.012115823948334067,-0.005126634681614896,0.022278245450031896,0.007124166506410003,-0.005165694221041209,0.004452076533051632,-0.0035316535738395692,-0.016802267991938177,-0.01680195022396084,-0.01680194985106176,-0.016802955758938944,0.011369979656109074
Frag_543,0.028376473204250584,0.004068178160364474,0.013625201853975937,-0.0036397564755040464,-0.01096327215523513,-0.0017385679084998575,-0.005526466102018492,-0.004964383461201246,-0.0049646533553110266,-0.004964652961117707,-0.004963931888432569,-0.0030417213906723975
Frag_544,0.028376473204250584,0.004068178160364474,0.013625201853975937,-0.0036397564755040464,-0.01096327215523513,-0.0017385679084998575,-0.005526466102018492,-0.004964383461201246,-0.0049646533553110266,-0.004964652961117707,-0.004963931888432569,-0.0030417213906723975
Frag_545,-0.013811082705741334,0.010900430442355512,-0.007877412565433523,0.002321800856461729,0.0065304634152382164,-0.00027323550032874467,-0.007829353341459549,0.010409070448994324,0.010409451283196048,0.010409451705045815,0.01040872317703382,0.010547738616215729
Frag_546,0.007153962524708241,0.005430370851181492,-0.01589911878673035,-0.001963068403595275,0.006712262985292385,-0.001167908406422897,-0.01082519437008759,0.006903525387671273,0.006903797441080439,0.006903797856623864,0.0069032889748662325,0.006250413037884074
Frag_547,0.011060708987003384,0.00010930057810878906,-0.025517737516765893,-0.006579135507408601,0.007479887257724213,-0.00203058866471573,-0.013850885649348122,0.0033987442193981533,0.0033989008586157252,0.003398894625225611,0.0033986120064273618,0.002184208646882284
Frag_548,0.006722688545603796,-0.005052140022564411,-0.046611848957431895,-0.011278002072161003,0.014327899832674029,-0.0028556951308477876,-0.016918020494898375,-0.00010522655798723916,-0.00010517868054149915,-0.00010517827760660447,-0.0001052413042715717,-0.0016181392482656548
Frag_549,0.0012503894907804718,-0.0013167504771153238,-0.0069489755751362394,-0.012250894629696406,-0.008175585433831994,-0.002477660161235553,-0.014814236413737773,-0.0055029214188389245,-0.005502752763532341,-0.005502752370307203,-0.005503022521653851,0.005914968779973913
Frag_550,0.005498911791271397,-0.006552681677184749,-0.019798563000252543,-0.01914394565624885,-0.007912979031237525,-0.0029921920913291832,-0.01763212900814835,-0.009008838462864507,-0.009008878232272565,-0.00900887784535465,-0.009008709135064366,0.0003740525893712788
Frag_551,0.0010979850514590518,-0.011926961841057316,-0.032388177885671034,-0.024008411528444205,-0.005812115769977756,-0.0037919832690076704,-0.020709118927764485,-0.01251284909553946,-0.012513004269829401,-0.01251300388921509,-0.01251260230017005,-0.0034364762069773397
Frag_552,0.01258216192027902,0.0013012151229193705,-0.010439905742072916,-0.004343551411530219,0.0014399068866654775,4.24312045038331e-05,-0.0031563402229330246,-0.0006282475228894428,-0.0006280133284324112,-0.0006280129264380578,-0.0006284300291903499,0.0066288060517876125
Frag_553,0.00229906333807195,-0.0023383949952282216,-0.02455215684886524,-0.005896040388421572,0.007601092991345663,-0.00076435800952104,-0.006788619516312065,-0.004955243314795311,-0.004955121183390023,-0.004955120789179726,-0.004955283482162629,0.004513888992419452
Frag_554,-0.011632020334091024,0.008665582551526751,-0.007840279955672116,2.411730946585495e-05,0.004288190454627455,-0.00019204736204683634,-0.0010305312172606234,0.0020580587764213623,0.0020584317092796974,0.002058432116106723,0.0020577901993473996,0.01242539783704342
Frag_555,0.003491062237597062,0.0035147823051517777,-0.015044958083797902,-0.004219352316512798,0.0040659829531141355,-0.00015906084298020136,-0.004098536263259729,-0.0014465762557900406,-0.001446298807472121,-0.0014462984069497989,-0.0014467871330745693,0.008545317726147654
Frag_556,0.013126928237980815,-0.001976562054273094,-0.024255062767247922,-0.009104517427400153,0.00430839442035703,-0.0010227690871126717,-0.007142486636801819,-0.0049513574240631665,-0.004951195389936851,-0.004951194995719528,-0.0049514707439146195,0.004673430220173868
Frag_557,0.006965238990818495,-0.0007527142676045889,-0.007914556243036943,-0.0032878589592953453,0.001096493651530686,-0.0007728957503219317,-0.0069404835301273265,-0.004941572950476062,-0.004941417440760831,-0.00494141704652592,-0.0049416001358370525,0.007320140968748919
Frag_558,0.008880349532443838,-0.0054884676225702015,-0.021284055544023066,-0.008338623040256458,0.003419564414303748,-0.0015722002267400516,-0.00992125475991537,-0.008446659675969137,-0.008446632869394321,-0.008446632481464983,-0.008446549442722245,0.002910315319876761
Frag_559,0.015016096348312058,0.002950750155295494,-0.00490641641005063,-0.001673270483090893,0.0010358937948459549,3.958150039528048e-05,-0.003282411322699903,-0.0006145505883771592,-0.0006142963005462016,-0.0006143025411557005,-0.0006147001860568596,0.009265291649171958
Frag_560,0.014559532441549587,-0.001816928322219138,-0.007171804437230724,-0.006082339127338894,-0.0020346002847553613,-0.0007843605215998454,-0.006382585714324202,-0.004119384897036369,-0.00411922609615352,-0.004119225700439544,-0.004119436936105941,0.005687932191383718
Frag_561,0.012436891726874332,-0.0006888640225065655,-0.01140547534213163,-0.0031222601338083953,0.0031569550015832794,-0.0006220388283549591,-0.006865421723668546,-0.00494231691588119,-0.004942201270925761,-0.00494220087669225,-0.004942317515158973,0.006360861055953664
Frag_562,0.018534374307003172,-0.00553103715907185,-0.00980856283339297,-0.009829012566030297,-0.004256666269510539,-0.0014156802854352476,-0.010213678818936145,-0.008445364379058415,-0.008445264487919955,-0.00844526409998816,-0.008445327240914529,0.0045670707020844074
Frag_563,-0.014988165441725484,0.0009819557781203562,-0.007283213334356979,-0.0009280758165951692,0.003055953233691416,-0.001239637710397135,-0.007864711982526302,-0.005762020656271613,-0.005761728921498026,-0.005761728528738777,-0.00576218908650061,0.01110613096273601
Frag_564,0.0017834818690216736,-0.004413613213657451,-0.01593626246433378,-0.005212945269434561,0.0035609680934027784,-0.0014402154872892783,-0.010545521014914088,-0.009268847729408825,-0.00926881757137311,-0.009268817184922817,-0.009268725927255616,0.004779789738263346
Frag_565,0.008176693940705616,-0.009617619291177886,-0.028265915877896366,-0.010243009677943296,0.005379023996464484,-0.0022888405409605067,-0.013619610986136161,-0.012773316697913723,-0.012773388665040537,-0.012773388284894653,-0.012773090702841465,0.0009937997442762928
Frag_566,-0.016949970155716792,-0.0017424336631684685,-0.009362916177046023,-0.026906390540705604,-0.02116458014773232,0.0007197101228689304,-0.021173116069079085,-0.005246844540864554,-0.005246845499941151,-0.005246845106255653,-0.005246931388529714,-0.0013992874621165236
Frag_567,0.01099520813621776,-0.007542401072748617,-0.02039276223132918,-0.03280584803598907,-0.020901973745137855,-9.325837771854578e-05,-0.024249526214947026,-0.008750423407902597,-0.008750533124015886,-0.008750532736633237,-0.008750386155160895,-0.00509323158918496
Frag_568,-0.01695840105160389,-0.013363653250579602,-0.03194253122932411,-0.03897440353834655,-0.020659565288020966,-0.0008582595125011155,-0.02734796128532678,-0.01225319852660117,-0.012253416990040162,-0.01225341660895889,-0.012253030548854352,-0.008621497837288343
Frag_569,0.003760201432873365,-0.001071977672058049,-0.009957115408122602,-0.019433743865926837,-0.013548949320602762,-0.00014025006669777897,-0.014366759045460142,-0.005506229407872411,-0.005506160431961186,-0.005506166681370722,-0.005506303867811466,0.0031843969669213376
Frag_570,-0.006388002846094652,-0.0062653433952802665,-0.01823878310127532,-0.025250402093053625,-0.014700385729250514,-0.001091325735674759,-0.017509828057224352,-0.009009854772748273,-0.009009861341292953,-0.00900986095437682,-0.009009864912860717,2.0202279069766865e-05
Frag_571,0.00795619409822575,-0.006201493150182239,-0.02421791908964454,-0.023408114906484298,-0.009670432067488532,-0.0010380979025090469,-0.017377091178833178,-0.00901150212471678,-0.00901156185419313,-0.009011561467280054,-0.009011445804329403,-0.0010311195994037103
Frag_572,0.018324898992782158,0.0032168036689491455,-0.005426339353762413,0.001141909357405039,0.00406598295311414,0.0030453097517756204,-0.003178946000846153,-0.0006153476941683317,-0.0006150734880826103,-0.0006150730860649664,-0.0006156301222148802,0.008445094859268818
Frag_573,0.01047573483860824,-0.0006250097177540681,-0.012222503435302673,-0.00032778015854723454,0.006328453859202452,0.0021016278482071916,-0.006756450170686846,-0.004942888175031523,-0.004942779179606678,-0.004942778785374188,-0.004942948543266184,0.005403625393148468
Frag_574,-0.010558702491354708,-0.0024767439590313296,-0.010068535373090808,-0.003888154665538877,0.0016823123336563437,0.0015917650661860796,-0.006245212805253889,-0.004120786474719209,-0.004120667546541555,-0.004120667150830161,-0.004120878337150889,0.004503663841228757
Frag_575,0.008363470787207153,-0.0005079455222017585,-0.01240818861979374,0.0002104160483831864,0.006954674452535257,0.00277383734082769,-0.00682658659941902,-0.004942423196653326,-0.0049422411266968535,-0.004942240732463395,-0.004942609780808613,0.006459039672842497
Frag_576,0.00027240559902025547,-0.006031219063830088,-0.02113551403713541,-0.004757548523443219,0.006853672684643384,0.0010791662953041584,-0.009798951649685052,-0.008448021398362437,-0.008448021178754235,-0.008448020790827378,-0.008447964274162667,0.0015521881895561253
Frag_577,-0.006811493168080571,0.0005775492410091651,-0.0060205385848389956,2.411730946585686e-05,0.003278160735204724,0.0020887598307720652,-0.007685025306717424,-0.0057630701788966825,-0.005762824955203223,-0.005762824562445927,-0.0057633050098902265,0.009819587693231246
Frag_578,0.015029069110176256,-0.0042859046041524886,-0.017236069823613226,-0.002418465173684413,0.007015274309219972,0.0017294742312084625,-0.010548129456954282,-0.009269299422690499,-0.009269229414341133,-0.00926922902789157,-0.009269283888950408,0.004634566062920209
Frag_579,-0.009174089775597746,-0.009532480218174577,-0.027597440359454967,-0.006786134063365098,0.008388915209255039,0.0010156881697064725,-0.013665982089458793,-0.012773821531581473,-0.012773813793265597,-0.01277381341312046,-0.012773861221372381,0.0010408448027306478
Frag_580,-0.0036349902744766704,0.00574963019598054,-0.000449911109134259,-0.018833447243966916,-0.018134487979338157,0.003465892418485119,-0.007130314627049557,-0.004947292184527977,-0.004947130101284883,-0.004947129707060197,-0.004947412236824811,0.006168596223396635
Frag_581,0.02007333660325261,0.0005775492410091642,-0.008174517714892837,-0.02444310807183159,-0.019407127111481348,0.0024293233519465155,-0.010248167259554047,-0.008451721297743305,-0.008451641411295646,-0.008451641023375277,-0.008451763727608405,0.002906226819896686
Frag_582,0.008124812170551712,0.00011993687275255848,-0.00572344450322167,-0.0060202392906565936,-0.0027618226459800257,0.004339243715626601,-0.0034000762429447556,-0.008708821128149708,-0.008708638065963496,-0.008708637678505448,-0.008709003996127796,0.007424456236848384
Frag_583,-0.01264048519102636,0.0039404695508593835,0.004600787888937719,-0.02092413377726547,-0.022942234139586865,0.00497035424340616,-0.006988303527993848,-0.004947531316265342,-0.0049473227375118715,-0.004947322343287529,-0.0049479104169094755,0.0051581827521669
Frag_584,0.005421089136040522,-0.001465739795216621,-0.003049542429456041,-0.027009890011466243,-0.024699687175837842,0.004103220896011515,-0.010107607214348524,-0.008451422383071604,-0.008451315922498355,-0.008451315534577402,-0.008451657449190339,0.0017833171793668794
Frag_585,0.007297935441926501,-0.012288794782012412,-0.00431221717897404,-0.028417479112389017,-0.02540670858145903,0.005044878668170044,-0.014184755433964922,-0.021693541615989412,-0.021693628361777302,-0.02169362799767809,-0.021693676001343355,-0.0016304125506868261
Frag_586,-0.009356975566648582,-0.0018807826269715883,-0.0024553431983794483,-0.01692906099184487,-0.015185199633358269,0.00976547606737883,-0.0005395826940544089,-0.014137410480958974,-0.01413723322412556,-0.01413723284643305,-0.014137765372375275,0.0062729114914960365
Frag_587,-0.0056934266414442195,6.673104160716356e-05,0.006940452203482642,-0.010160209638657032,-0.013710553955305325,0.00807793269358413,5.831195280090559e-05,-0.01330413601447324,-0.013303922119381896,-0.013303921740190352,-0.013304549217165687,0.006823115134334753
Frag_588,-0.004387934630213122,-0.004104990163502144,-0.0018611384333818944,-0.011464300811078337,-0.010175446927199846,0.007615452780994503,-0.0034050037799776816,-0.017635482675489426,-0.017635400823903254,-0.017635400452503624,-0.017635607310052533,0.004008682256804606
Frag_589,-0.0012055955399874697,-0.00898973283656909,-0.003420912798438198,-0.017487957208596857,-0.015205400588961844,0.0075881429270954325,-0.007371442205021047,-0.02195450740948319,-0.021954484383613127,-0.021954484019983147,-0.02195454966328026,0.0036977846037368595
Frag_590,0.017036026254738226,-0.007897306037413307,-0.013409573844342566,-0.010559878522268475,-0.003011165984805099,-0.0024638276832536807,-0.015235789858173037,-0.017279766077823604,-0.0172798667046909,-0.01727986603747447,-0.01727955482447016,0.0009609111708185757
Frag_591,0.003257899603650705,-0.00022237591049460785,0.0026516103560601874,-0.0023486753809895235,-0.0037226696370575765,-0.0014960004961988703,-0.009655912477036276,-0.011217663298749214,-0.01121755643966148,-0.011217555761539483,-0.011217686039575566,0.007213208034738716
Frag_592,0.005396874614152964,-0.007905239962270386,-0.012427716613280293,-0.008777809508866639,-0.0017918621356561141,-0.000737148468459764,-0.011405142389647592,-0.015198510992080434,-0.015198554653084107,-0.015198554110292821,-0.015198447447213395,0.0009542503348048267
Frag_593,-0.007282974977878298,0.0030146004003935253,-0.00568630082561829,-0.001838869308577854,0.0012985032075664544,0.004580474693588516,-0.0005575481226758001,-0.0060439702597189435,-0.006043695216758741,-0.00604369482450665,-0.006044437995270335,0.00835510104482113
Frag_594,0.003438531056241365,-0.0022213307996759002,-0.017421755008104285,-0.005192245452395389,0.004429594133726489,0.003616929010543516,-0.003547885079482233,-0.009549887303744538,-0.009549734331328252,-0.009549733945383233,-0.00955023752950003,0.004151857780917282
Frag_595,0.006610493483192805,-0.008862028286718605,-0.011628304204226067,-0.013658485272878388,-0.007003951079706667,0.0035909564479579613,-0.007289423113584114,-0.021955849204231714,-0.021955905906115628,-0.021955905542488205,-0.02195578514989024,0.0023192032697943355
Frag_596,0.0031324249014120973,-0.0029662814498369735,0.004155135698669794,-0.0008866761825168283,-0.0031052328709887836,0.008096627480313848,0.003345708999307214,-0.01788733489277036,-0.017887149802043204,-0.017887149431096455,-0.017887527015267687,0.009655961866737164
Frag_597,0.0014436511719969388,-0.006552681677184748,-0.006169091159568602,-0.003763955570521457,-0.0003377471051890775,0.007269999504166926,-0.0001610822070126177,-0.022215738904907356,-0.0222157256779029,-0.022215725314742873,-0.022215689021262346,0.006596078545744549
Frag_598,-0.0009046769436867608,0.001396998609875305,-0.002046829151793917,-0.0016525706660517237,-0.0004993547500176783,0.005478806956355197,0.006242142042665643,-0.014392962597620788,-0.01439268214634909,-0.014392681769116114,-0.014393364967815847,0.010422976946975379
Frag_599,0.0026090597752433083,0.004738630091820295,-0.005500615641127219,-0.010325808946099989,-0.007064553946517373,0.004754750133676668,-0.010144993444054135,-0.0003582611488584073,-0.00035814325969994655,-0.00035814285722002737,-0.00035840978089890355,0.0031455328096676276
Frag_600,-0.005203786057470911,0.012858580405578086,-0.007543174806212873,-0.017115359730762197,-0.012599519457864753,0.017871835801635635,-0.013939279013055484,-0.0055146388739696905,-0.005514556714405881,-0.0055145563212018875,-0.005514779571652056,0.0009528952382729536
Frag_601,0.011357087889760201,0.004089458868960748,-0.02158116069348238,-0.022683620153418946,-0.010397654428713134,0.01686912658726637,-0.01690324004310586,-0.00901806496239776,-0.009018111485910299,-0.009018111099008904,-0.009018101490260668,-0.003522381521444956
Frag_602,0.00532510616041691,0.004121383991509778,0.0004042495937981745,-0.002128667229082235,-0.002297206687349773,0.015217649141447286,-8.978623078408224e-05,-0.013303830457253297,-0.013303656414241293,-0.013303656035049224,-0.01330410417629011,0.005647027685380377
Frag_603,-0.005614305936918356,0.0035679962556061356,-0.007171804437230778,-0.0005761783485820802,0.0033387605918895106,0.01829528864119827,-0.0005103111375169345,-0.006044720867672357,-0.006044445833781145,-0.0060444454415303425,-0.006045414428236343,0.007142193688603111
Frag_604,0.010711152584123359,-0.001753078077121026,-0.017161793536248457,-0.0034948574670562484,0.005924440767383048,0.017097730624118387,-0.0034655766409977945,-0.009550857115790536,-0.009550704155091712,-0.009550710411776896,-0.00955135345288974,0.0028346390578402906
Frag_605,-0.003590242750239498,0.0002582898962101982,-0.005314930456636214,0.003998489121152911,0.006813270773436322,0.012013508251491927,-0.003576575782618343,-0.009539790630389237,-0.009539610965469464,-0.009539610579506157,-0.009540207503795422,0.00571452304621617
Frag_606,0.007367977532473143,-0.00505214002256433,-0.014153653703262124,-0.00022428088056898856,0.007479887257724279,0.010412015479972803,-0.0065529981694684904,-0.013045481827773986,-0.01304543751592647,-0.013045437136269837,-0.013045728057177705,0.0015092355323222775
Frag_607,0.03129939880505525,0.0007159022644668025,-0.008285926612019129,-0.0011764740066300126,0.0033589645576190966,0.015256921839409413,-0.002906519277698309,-0.008711405079422885,-0.008711341615769709,-0.008711341228316424,-0.008711740665392981,0.002906226819896628
Frag_608,0.03129939880505525,0.0007159022644668025,-0.008285926612019129,-0.0011764740066300126,0.0033589645576190966,0.015256921839409413,-0.002906519277698309,-0.008711405079422885,-0.008711341615769709,-0.008711341228316424,-0.008711740665392981,0.002906226819896628
Frag_609,-0.009333544259437172,0.002788605097760302,0.0038310035918863463,-0.0004602179560443109,-0.002556272856981259,0.009929393288718244,-0.0018077042420128302,-0.01571551181462015,-0.015715298207902524,-0.01571530137337845,-0.015715661216130758,0.010720822033244308
Frag_610,0.00668377799109691,0.00611146719659018,-0.007914556243037059,-0.014569278764861056,-0.00991284052460533,0.01813030146254615,-0.0008091116281144791,-0.006036351256864668,-0.00603608276447909,-0.006036082372213259,-0.006036799233972077,0.007395821132025813
Frag_611,0.010030841778872094,0.0006201187775108821,-0.015044958083798054,-0.020717134835744166,-0.012033904741468655,0.017249331243805583,-0.003913343356322864,-0.009540687374404359,-0.009540521005576176,-0.009540520619614539,-0.009541024519134222,0.0038818685350932424
Frag_612,0.03587932182668486,0.0020248810048297144,-0.00605768226244248,-0.009352915617434999,-0.00583231371545527,0.006427228511449732,-0.0028250788803563646,-0.008710661114017765,-0.008710703923432117,-0.008710703535977722,-0.008710624742003263,0.0010306196515399131
Frag_613,0.03587932182668486,0.0020248810048297144,-0.00605768226244248,-0.009352915617434999,-0.00583231371545527,0.006427228511449732,-0.0028250788803563646,-0.008710661114017765,-0.008710703923432117,-0.008710703535977722,-0.008710624742003263,0.0010306196515399131
Frag_614,-0.012615192557488365,0.0018971805146336407,-0.004163664604244553,0.0003760149702613418,0.002631742196394399,0.023497561086816464,0.006341837215676508,-0.014393434218547337,-0.014393153772973758,-0.014393153395741607,-0.014393962783917457,0.008788716117139222
Frag_615,0.013868197108039484,0.005962477878488827,-0.0064290526314246515,0.0021769021371875357,0.005621435463707448,0.018808531040382416,0.006823513677524502,-0.005473641066108515,-0.00547330599131953,-0.005473312240669841,-0.005474121434341949,0.010060941834232716
Frag_616,-0.00516811714721297,0.006813844250595126,-0.005054968984780415,0.0035637921922007385,0.006227452091310671,0.01580843169376559,0.006048253609159375,-0.006294241550514052,-0.0062938499640548,-0.00629384957225267,-0.006294816663423561,0.012957191526250349
Frag_617,0.009096960638798711,0.0010883755597200892,-0.010588458316802734,-0.0007624768947170115,0.005015412815852213,0.011695164689727347,0.0031173321251830467,-0.009799507624810156,-0.009799258028915275,-0.009799257643419082,-0.009799991811947139,0.008700766552681552
Frag_618,0.019883692174005946,-0.0036984819549454604,-0.01053688777143062,-0.006728526113865951,-0.0008490747889335595,-0.005711929265941524,-0.011149579027439198,-0.008883870630404904,-0.008883997704608624,-0.008884001847740516,-0.0088835993665982,-0.0009028891044412969
Frag_619,-0.009450363989899393,0.0003753540917624609,-0.0034209127984383,-0.002025167951103985,-0.00011553960367571442,-0.003406829724886416,-0.006631249271368786,-0.004939859173024979,-0.0049398896362021,-0.0049398892419643325,-0.004939720336317571,0.001969445360713316
Frag_620,-0.006407573096810152,-0.001478457090480105,-0.006886543733499845,-0.0029959028980212628,0.0008222363419905541,-0.005289917836113394,-0.012112601082454006,-0.01004594550682483,-0.010046030253996127,-0.010046029701935888,-0.010045667291769901,0.0024686008298914187
Frag_621,0.006116961070660174,0.005398445728632488,-0.013633730759550463,-0.0014248722930560519,0.00602544253527502,0.004535170538885821,-0.010575949959641525,0.0069017584698340744,0.00690199064612402,0.0069019910616643235,0.0069014025329458785,0.003777553266993865
Frag_622,0.01907784489473575,0.0002476454822574824,-0.02377227243329782,-0.005813240927482506,0.007257679756211063,0.0037461823097433627,-0.013580486514839094,0.0033967115996305446,0.0033968283585186433,0.0033968287677534708,0.0033964665108629504,-0.00038478158966623403
Frag_623,-0.014968060946547412,0.010836572077948628,-0.00616909115956875,0.002011303215309377,0.005318424139779911,0.00556483481558119,-0.007611699582543648,0.010407602445828812,0.01040795669177988,0.010407957113627098,0.010407129000763144,0.00818533466587599
Frag_624,0.007083272569176896,0.005675135536929875,-0.013522321862424221,-0.002190766776590945,0.005217422371888042,0.004562148344261468,-0.010582907244619667,0.0069019511037336145,0.00690218328235099,0.0069021836978916526,0.0069015885201774855,0.003783689918204475
Frag_625,0.009238340549861255,0.00020507594575583097,-0.019427181563428677,-0.006972432802282426,0.0037427736837091006,0.0035793665899074936,-0.013613523901606809,0.003397110152526154,0.003397233558858132,0.0033972339680937032,0.003396865054930682,-0.00023546941434296622
Frag_626,0.049468628500989126,0.014412331950998206,0.020718471084975175,-0.013699884906956694,-0.02463908731915301,0.005947400200663691,-0.013079680758260697,-0.003857216802307541,-0.003857134545413644,-0.003857134149228035,-0.003857347714762223,0.0012658371413307968
